RC,UFI,UNI,DLAT,DLONG,LAT,LONG,MGRS,UTM,JOG,FC,DSG,PC,CC1,ADM1,ADM2,DIM,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME,FULL_NAME,FULL_NAME_,NEWDLAT,NEWDLONG
"3","-2034221","-2825410",10.95000000000,42.83333330000,"105700","425000",38PKT6321211303,KT61,NC38-05,H,WLL,"0",DJ,"0","0","0",,N,,,,DAWA,Daw¯a,Daw`a,10.95686424000,42.83825374000
"3","-2034220","-2825408",11.25916670000,42.36722220000,"111533","422202",38PKT1254545927,KT14,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DATWADARIHDARA,Datwadarih Dara,Datwadarih Dara,11.26672252000,42.36584220000
"3","-2034220","-2825406",11.25916670000,42.36722220000,"111533","422202",38PKT1254545927,KT14,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DATOUADARIDARA,Dat Ouadari Dara,Dat Ouadari Dara,11.25481038000,42.37404484000
"3","-2034218","-2825403",11.89861110000,42.04944440000,"115355","420258",38PJU7855517051,JU71,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DATLE,Datlê,Datle,11.89837021000,42.05567093000
"3","-2034217","-2825402",11.73722220000,42.66027780000,"114414","423937",38PKT4499098557,KT49,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DATLE,Datlê,Datle,11.74316123000,42.66604949000
"3","-2034214","-2825399",11.64916670000,42.71027780000,"113857","424237",38PKT5036488768,KT58,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DATHOUDOUM,Dat Hou£oum,Dat Houdoum,11.65094211000,42.70281917000
"3","-2034213","-2825397",11.97083330000,42.29750000000,"115815","421751",38PKU0567624770,KU02,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DATHADA,Dat²a£a,Dathada,11.96861365000,42.29790381000
"3","-2034211","-2825395",12.01027780000,43.06472220000,"120037","430353",38PKU8929928432,KU82,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,DATELA,Dat¯êla,Dat`ela,12.01521149000,43.06634637000
"3","-2034173","-2825394",12.00055560000,43.06666670000,"120002","430400",38PKU8950327355,KU82,ND38-13,H,WLL,"0",DJ,"4","0","0",,V,,,,DATELA,Dat Ela,Dat Ela,11.99721440000,43.06248686000
"3","-2034208","-2825391",12.27555560000,43.06472220000,"121632","430353",38PKU8950757781,KU85,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DATBOUYYI,Datbouyyi,Datbouyyi,12.27452042000,43.06033576000
"3","-2034207","-2825390",11.93555560000,42.99694440000,"115608","425949",38PKU8185720217,KU82,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DATBOLO,Datbôlo,Datbolo,11.93167076000,42.99683499000
"3","-2034206","-2825389",11.70472220000,42.69361110000,"114217","424137",38PKT4859694931,KT49,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DATBOLO,Datbôlo,Datbolo,11.71118353000,42.68739471000
"3","-2034174","-2825353",12.05638890000,43.06555560000,"120323","430356",38PKU8942533533,KU83,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,¯Êla,DATAELA,Data ¯Êla,Data `Ela,12.06023663000,43.06966048000
"3","-2034173","-2825352",12.00055560000,43.06666670000,"120002","430400",38PKU8950327355,KU82,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,DATAELA,Data Ela,Data Ela,11.99699877000,43.05969219000
"3","-2034165","-2825343",11.41972220000,42.24833330000,"112511","421454",38PJT9972463818,JT96,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DATABA,Dat Ab¯a,Dat Ab`a,11.42641649000,42.24173768000
"3","-2034157","-2825335",11.91666670000,43.10000000000,"115500","430600",38PKU9306918048,KU91,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DASSO,Dasso,Dasso,11.92340644000,43.10021287000
"3","-2034156","-2825333",12.27083330000,43.05083330000,"121615","430303",38PKU8799257270,KU85,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DASENO,Dâsêno,Daseno,12.27437448000,43.05541579000
"3","-2034151","-2825325",11.77527780000,42.05750000000,"114631","420327",38PJU7928903387,JU70,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DARTADA,Darta â,Darta Da,11.77142773000,42.05440990000
"3","-2034149","-2825323",12.40750000000,42.43472220000,"122427","422605",38PKU2108872958,KU27,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DARRILI,Darrili,Darrili,12.41501378000,42.42973761000
"3","-2034141","-2825315",11.27805560000,42.85972220000,"111641","425135",38PKT6635947579,KT64,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DARRAASSE,Darra¯assé,Darra`asse,11.27325089000,42.86174489000
"3","-2034140","-2825314",11.20277780000,42.93361110000,"111210","425601",38PKT7437039193,KT73,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DARRAASSE,Darra¯assé,Darra`asse,11.19488771000,42.93257749000
"3","-2034137","-2825310",12.01666670000,42.38333330000,"120100","422300",38PKU1507829753,KU12,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DAROUNA,Darouna,Darouna,12.00922326000,42.38666572000
"3","-2034130","-2825303",11.68444440000,42.60722220000,"114104","423626",38PKT3915592765,KT39,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DARMA,Darma,Darma,11.67770137000,42.61240079000
"3","-2034124","-2825297",11.21222220000,42.93527780000,"111244","425607",38PKT7455940236,KT74,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DARKAQOQOB,Darka Qoqob,Darka Qoqob,11.21540923000,42.93019114000
"3","-2034124","-2825296",11.21222220000,42.93527780000,"111244","425607",38PKT7455940236,KT74,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DARKAKOKOB,Darka Kokob,Darka Kokob,11.21816837000,42.92709071000
"3","-2034123","-2825294",11.12527780000,42.69611110000,"110731","424146",38PKT4835830809,KT43,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DARKADOUNYAR,Darka Doûn Yar,Darka Doun Yar,11.12672285000,42.70301262000
"3","-2034122","-2825293",11.19305560000,42.92388890000,"111135","425526",38PKT7330038124,KT73,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DARKAALIHALLOLI,Darka-Ali-Halloli,Darka-Ali-Halloli,11.19926632000,42.92065311000
"3","-2034122","-2825292",11.19305560000,42.92388890000,"111135","425526",38PKT7330038124,KT73,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DARKAALIALLOLLI,Darka ¯Ali Allôlli,Darka `Ali Allolli,11.18678046000,42.91979511000
"3","-2034121","-2825291",12.36388890000,42.41166670000,"122150","422442",38PKU1853268155,KU16,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DARILEDADDOA,Dari le a££ô¯a,Dari le Daddo`a,12.36294099000,42.41681116000
"3","-2034140","-2825276",11.20277780000,42.93361110000,"111210","425601",38PKT7437039193,KT73,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DARAASE,Daraasé,Daraase,11.20782486000,42.93102315000
"3","-2034107","-2825275",11.92111110000,42.75972220000,"115516","424535",38PKU5599718817,KU51,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DARA,Dara,Dara,11.92708970000,42.76096376000
"3","-2033925","-2825268",11.76861110000,42.14027780000,"114607","420825",38PJU8831102556,JU80,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DAOUDAOUYA,Daoudaouya,Daoudaouya,11.76725607000,42.14370396000
"3","-2034225","-2825267",12.19833330000,43.00750000000,"121154","430027",38PKU8321849283,KU84,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,DAOUDAOUTO,Daoudaouto,Daoudaouto,12.19724844000,43.00593538000
"3","-2034221","-2825265",10.95000000000,42.83333330000,"105700","425000",38PKT6321211303,KT61,NC38-05,H,WLL,"0",DJ,"0","0","0",,V,,,,DAOUAH,Daouah,Daouah,10.94310617000,42.83084822000
"3","-2034230","-2825264",12.37000000000,42.47111110000,"122212","422816",38PKU2500768770,KU26,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,DAOA,Daoa,Daoa,12.36575820000,42.47872652000
"3","-2034221","-2825263",10.95000000000,42.83333330000,"105700","425000",38PKT6321211303,KT61,NC38-05,H,WLL,"0",DJ,"0","0","0",,V,,,,DAOA,Daoa,Daoa,10.94247482000,42.82810194000
"3","-2034069","-2825208",12.08722220000,42.42722220000,"120514","422538",38PKU1993437517,KU13,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,Bouyyi,DAMMAROBOUYYI,Dammaro Bouyyi,Dammaro Bouyyi,12.08642580000,42.43125471000
"3","-2034062","-2825201",11.74916670000,42.66583330000,"114457","423957",38PKT4560799874,KT49,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DAMFARAROUGA,Damfarârouga,Damfararouga,11.75456926000,42.66590525000
"3","-2034069","-2825187",12.08722220000,42.42722220000,"120514","422538",38PKU1993437517,KU13,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,DAMBAROBOUYYI,Dambaro Bouyyi,Dambaro Bouyyi,12.08023893000,42.42475651000
"3","-2034051","-2825183",12.55111110000,42.85972220000,"123304","425135",38PKU6744688441,KU68,ND38-13,H,WLL,"0",DJ,"0","0","0",DJ,N,,,,DAMATADA,Dama¯ta Dâ,Dama`ta Da,12.55706597000,42.86690650000
"3","-2033642","-2825179",11.72166670000,42.52611110000,"114318","423134",38PKT3034496961,KT39,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DAMALEY,Damaley,Damaley,11.72664975000,42.52719320000
"3","-2034249","-2825159",12.66111110000,43.14805560000,"123940","430853",38PKV9887200373,KV90,ND38-13,H,WLL,"0",DJ,"4","0","0",,V,,,,DALLIEHARAK,Dallié Harak,Dallie Harak,12.65433215000,43.14983408000
"3","-2034025","-2825145",12.40055560000,42.48944440000,"122402","422922",38PKU2703472133,KU27,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DALIYYA,Daliyya,Daliyya,12.39715705000,42.48522072000
"3","-2034022","-2825142",11.35000000000,42.31666670000,"112100","421900",38PKT0711456031,KT05,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DALIBOUIE,Dalibouie,Dalibouie,11.34773883000,42.32062425000
"3","-2034019","-2825138",11.64777780000,41.92027780000,"113852","415513",37PHN1843389247,HN18,NC37-04,H,WLLS,"0",DJ,"0","0","0",,N,,,,DALI,Dâli,Dali,11.64308072000,41.91649969000
"3","-2034018","-2825137",11.25000000000,42.30000000000,"111500","421800",38PKT0519144979,KT04,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DALI,âli,Dali,11.25602003000,42.30337115000
"3","-2034004","-2825123",11.78777780000,41.96888890000,"114716","415808",37PHP2357504801,HP20,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,DALE,âle,Dale,11.78045690000,41.96207342000
"3","-2033992","-2825109",12.01666670000,42.96666670000,"120100","425800",38PKU7862429216,KU72,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DALABA,Dâlab¯a,Dalab`a,12.02290790000,42.96608817000
"3","-2033990","-2825107",11.35277780000,42.92527780000,"112110","425531",38PKT7357755795,KT75,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DAL,âl,Dal,11.35771257000,42.93143316000
"3","-2033984","-2825100",11.93333330000,43.03333330000,"115600","430200",38PKU8581919943,KU81,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DAKKA,Dakka,Dakka,11.93055843000,43.02998938000
"3","-2033978","-2825090",11.63333330000,41.95000000000,"113800","415700",37PHN2169387681,HN28,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,DAHOTTO,Dâ²otto,Dahotto,11.62531987000,41.94769192000
"3","-2033975","-2825087",11.59611110000,42.08333330000,"113546","420500",38PJT8190283523,JT88,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DAHNI,Dahni,Dahni,11.59120128000,42.07946678000
"3","-2033953","-2825060",11.14777780000,42.80361110000,"110852","424813",38PKT6012433210,KT63,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DAGAHHAINKA,agahha ¯Înka,Dagahha `Inka,11.15097786000,42.80815134000
"3","-2033950","-2825057",11.23972220000,42.91750000000,"111423","425503",38PKT7263943292,KT74,NC38-01,H,WLL,"0",DJ,"1","0","0",,N,,,,DAGAHDERE,aga² êre,Dagah Dere,11.23304359000,42.91988330000
"3","-2033944","-2825048",12.41666670000,42.81666670000,"122500","424900",38PKU6264373602,KU67,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DAGAGAHERTOU,Daga Ga²ertou,Daga Gahertou,12.42219664000,42.80987345000
"3","-2033942","-2825046",12.46666670000,42.85000000000,"122800","425100",38PKU6631379105,KU67,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DAGADLEYTA,agadleyta,Dagadleyta,12.47120791000,42.84667216000
"3","-2033937","-2825040",11.58000000000,42.68277780000,"113448","424058",38PKT4730281139,KT48,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DAGADLE,agadlé,Dagadle,11.58472347000,42.68000709000
"3","-2033936","-2825039",12.59361110000,42.87138890000,"123537","425217",38PKU6875293133,KU69,ND38-13,H,WLL,"0",DJ,"0","0","0",DJ,N,,,,DAGADLE,agadle,Dagadle,12.59889221000,42.87022413000
"3","-2033929","-2825030",12.04000000000,42.77888890000,"120224","424644",38PKU5819231956,KU53,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,DAFFEYNAYTOU,Daffeynaytou,Daffeynaytou,12.03447562000,42.77704342000
"3","-2033928","-2825029",12.19194440000,43.38444440000,"121131","432304",38PLU2423648303,LU24,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DAFFEYNAYTO,Daffeynayto,Daffeynayto,12.18390151000,43.38891538000
"3","-2033928","-2825028",12.19194440000,43.38444440000,"121131","432304",38PLU2423648303,LU24,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,DAFFENAITOU,Daffénaïtou,Daffenaitou,12.19463802000,43.38559844000
"3","-2033926","-2825027",11.63694440000,42.50583330000,"113813","423021",38PKT2805087604,KT28,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DAFFARRE,Daffarre,Daffarre,11.64033487000,42.51132447000
"3","-2033926","-2825025",11.63694440000,42.50583330000,"113813","423021",38PKT2805087604,KT28,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DAFFARE,Daffaré,Daffare,11.64145371000,42.50396611000
"3","-2033929","-2825024",12.04000000000,42.77888890000,"120224","424644",38PKU5819231956,KU53,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,DAFENAITOU,Dafenaïtou,Dafenaitou,12.04252011000,42.78259624000
"3","-2033926","-2825022",11.63694440000,42.50583330000,"113813","423021",38PKT2805087604,KT28,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DAFARRE,Dafarré,Dafarre,11.63099810000,42.50423835000
"3","-2033925","-2825021",11.76861110000,42.14027780000,"114607","420825",38PJU8831102556,JU80,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DADWAYYA,Dadwayya,Dadwayya,11.77613453000,42.13461108000
"3","-2033924","-2825020",11.12666670000,42.57222220000,"110736","423420",38PKT3482031071,KT33,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DADINFOURLABA,a£în Foûrlaba,Dadin Fourlaba,11.11871847000,42.57851365000
"3","-2033923","-2825019",11.22972220000,42.88138890000,"111347","425253",38PKT6868742214,KT64,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DADINDAWWAO,a£în Dawwa¯o,Dadin Dawwa`o,11.23723015000,42.87699911000
"3","-2033911","-2825006",12.28333330000,42.53333330000,"121700","423200",38PKU3168959115,KU35,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DADDOA,a££o¯a,Daddo`a,12.28931630000,42.53788380000
"3","-2033906","-2825001",12.38333330000,42.63333330000,"122300","423800",38PKU4267070084,KU47,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DADDAO,a££a¯o,Dadda`o,12.37933778000,42.63420136000
"3","-2033905","-2825000",11.60305560000,42.32194440000,"113611","421919",38PKT0795184035,KT08,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DADDAO,a££a¯o,Dadda`o,11.59518765000,42.31528689000
"3","-2034672","-2824999",11.31444440000,42.95222220000,"111852","425708",38PKT7648951533,KT75,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,DADDAO,a££a¯o,Dadda`o,11.30982577000,42.95965731000
"3","-2033903","-2824997",11.10472220000,42.53138890000,"110617","423153",38PKT3033728679,KT32,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DADDAHALOU,Daddahalou,Daddahalou,11.10213107000,42.53401741000
"3","-2033901","-2824995",11.38694440000,42.24138890000,"112313","421429",38PJT9893160197,JT96,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DADDA,a££a¯,Dadda`,11.37928137000,42.24045433000
"3","-2033900","-2824994",11.12944440000,42.24638890000,"110746","421447",38PJT9920931689,JT93,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DADDA,a££a¯,Dadda`,11.12891550000,42.24074600000
"3","-2033894","-2824986",11.56972220000,42.58666670000,"113411","423512",38PKT3680580088,KT38,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DABOUKKAN,Dâboukkan,Daboukkan,11.57294904000,42.58261331000
"3","-2033893","-2824984",11.94722220000,43.05111110000,"115650","430304",38PKU8776721466,KU82,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DABINDA,Dabinda,Dabinda,11.94508453000,43.04639941000
"3","-2033889","-2824980",11.63333330000,41.93333330000,"113800","415600",37PHN1987487662,HN18,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,DABHINLELI,ab²inlêli,Dabhinleli,11.63416284000,41.93334846000
"3","-2033888","-2824979",11.61861110000,42.35333330000,"113707","422112",38PKT1139385725,KT18,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DABHINGOUNGOUNTA,ab²in Goungounta,Dabhin Goungounta,11.62321812000,42.35219427000
"3","-2033885","-2824976",12.35000000000,42.70000000000,"122100","424200",38PKU4989066332,KU46,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DABHINDA,ab²in£â,Dabhinda,12.34255316000,42.69852655000
"3","-2033884","-2824975",12.31666670000,42.51666670000,"121900","423100",38PKU2990962821,KU26,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DABHINDA,ab²in£â,Dabhinda,12.31862389000,42.52322840000
"3","-2033883","-2824974",12.15000000000,42.51666670000,"120900","423100",38PKU2973944375,KU24,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DABHINDA,ab²in£â,Dabhinda,12.14451521000,42.51777853000
"3","-2033882","-2824973",11.93777780000,42.28500000000,"115616","421706",38PKU0427821124,KU02,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,DABHINBADDAI,ab²in Ba££a¯i,Dabhin Badda`i,11.94235702000,42.29234087000
"3","-2033870","-2824960",12.00694440000,43.02027780000,"120025","430113",38PKU8445528097,KU82,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,DABANTA,Dabanta,Dabanta,12.00770094000,43.01234123000
"3","-2033847","-2824929",12.06666670000,42.68333330000,"120400","424100",38PKU4780934993,KU43,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,DAANSIMELWA,Da¯ansim ¯Elwa,Da`ansim `Elwa,12.07222894000,42.68105434000
"3","-2037418","-2824920",11.69805560000,42.64861110000,"114153","423855",38PKT4368294233,KT49,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,COUBOULTO,Çoûboulto,Couboulto,11.69713174000,42.65670643000
"3","-2033838","-2824913",11.02944440000,42.40027780000,"110146","422401",38PKT1593420470,KT12,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,CHINNILE,Chinnîle,Chinnile,11.02532019000,42.40030767000
"3","-2033837","-2824912",11.18333330000,42.73333330000,"111100","424400",38PKT5247537202,KT53,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,CHINLE,Chinlé,Chinle,11.18491241000,42.72712880000
"3","-2033834","-2824909",11.08333330000,42.28333330000,"110500","421700",38PKT0320126548,KT02,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,CHEKHEYTI,Chêk²eyti,Chekheyti,11.08628687000,42.28805615000
"3","-2037326","-2824907",11.25166670000,42.23027780000,"111506","421349",38PJT9757545235,JT94,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,CHEIKSABIR,Cheik Sabir,Cheik Sabir,11.24411708000,42.23525195000
"3","-2033834","-2824902",11.08333330000,42.28333330000,"110500","421700",38PKT0320126548,KT02,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,CHEIKETI,Cheïketi,Cheiketi,11.08817065000,42.27908192000
"3","-2033822","-2824878",12.33361110000,42.90055560000,"122001","425402",38PKU7169564339,KU76,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,BOYNA,Boyna,Boyna,12.32831381000,42.89496338000
"3","-2033821","-2824877",11.92000000000,42.17305560000,"115512","421023",38PJU9205619278,JU91,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,BOYNA,Boyna,Boyna,11.92469803000,42.17073491000
"3","-2033820","-2824876",11.73944440000,42.06916670000,"114422","420409",38PJT8052099407,JT89,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,BOYNA,Boyna,Boyna,11.73789009000,42.06508318000
"3","-2033815","-2824871",12.07027780000,42.34972220000,"120413","422059",38PKU1147435722,KU13,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,BOUYYIGABOLLE,Bouyyi Gabolle,Bouyyi Gabolle,12.07679220000,42.35519730000
"3","-2033813","-2824869",12.40000000000,42.90000000000,"122400","425400",38PKU7169271685,KU77,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,BOUYYI,Bouyyi,Bouyyi,12.40687828000,42.90161714000
"3","-2033810","-2824865",12.36861110000,42.36416670000,"122207","422151",38PKU1336968728,KU16,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,BOUYYA,Boûyya,Bouyya,12.37402193000,42.36653786000
"3","-2033528","-2824844",11.76805560000,42.83222220000,"114605","424956",38PKU6376601819,KU60,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,BOUROUELA,Bourou Ela,Bourou Ela,11.76861765000,42.82415763000
"3","-2033794","-2824842",11.97277780000,42.89055560000,"115822","425326",38PKU7029724422,KU72,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,BOURKATI,Bourkati,Bourkati,11.97827565000,42.89360254000
"3","-2033779","-2824822",11.47222220000,42.99444440000,"112820","425940",38PKT8122068957,KT86,NC38-01,H,WLL,"0",DJ,"3","0","0",,V,,,,BOULLEYARE,Boulle Yare,Boulle Yare,11.47547982000,42.99513285000
"3","-2033778","-2824821",11.47027780000,42.98888890000,"112813","425920",38PKT8061268746,KT86,NC38-01,H,WLL,"0",DJ,"3","0","0",,V,,,,BOULLEWEYN,Boulle Weyn,Boulle Weyn,11.46242417000,42.98964377000
"3","-2033772","-2824813",11.50666670000,42.79000000000,"113024","424724",38PKT5893772932,KT57,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,BOULE,Boulé,Boule,11.50308893000,42.79791459000
"3","-2033764","-2824803",11.68333330000,41.88333330000,"114100","415300",37PHN1436193141,HN19,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,BOUKBOUTO,Boukbouto,Boukbouto,11.67556477000,41.88826429000
"3","-2033763","-2824802",11.65250000000,42.18777780000,"113909","421116",38PJT9336489650,JT98,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,BOUKBOUKTO,Boukboukto,Boukboukto,11.64944090000,42.19444027000
"3","-2033757","-2824795",11.07138890000,42.29777780000,"110417","421752",38PKT0476825212,KT02,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,BOUHBARRE,Bouh Barré,Bouh Barre,11.07964617000,42.30143702000
"3","-2033756","-2824794",12.15000000000,42.80000000000,"120900","424800",38PKU6058944109,KU64,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,BOUDOUNI,Boudouni,Boudouni,12.14530325000,42.79860510000
"3","-2033743","-2824780",11.00000000000,42.06666670000,"110000","420400",38PJT7942117547,JT71,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,BONTA,Bônta,Bonta,10.99815862000,42.06227300000
"3","-2033742","-2824777",11.00722220000,42.34361110000,"110026","422037",38PKT0971618065,KT01,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,BONDARA,Bôndara,Bondara,11.00716323000,42.34191604000
"3","-2033739","-2824774",12.38333330000,42.63333330000,"122300","423800",38PKU4267070084,KU47,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,BOLOLOYTA,Bôloloyta,Bololoyta,12.39048024000,42.63492249000
"3","-2033739","-2824772",12.38333330000,42.63333330000,"122300","423800",38PKU4267070084,KU47,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,BOLOLOITA,Bololoita,Bololoita,12.38502406000,42.63525024000
"3","-2033732","-2824764",11.53972220000,42.84138890000,"113223","425029",38PKT6457376546,KT67,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,BOLEY,Bô¯ley,Bo`ley,11.54166782000,42.83325391000
"3","-2033822","-2824751",12.33361110000,42.90055560000,"122001","425402",38PKU7169564339,KU76,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,BOINA,Boina,Boina,12.32948430000,42.90554843000
"3","-2033712","-2824748",11.99083330000,42.60916670000,"115927","423633",38PKU3965826670,KU32,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,BOHOLI,Boholi,Boholi,11.98367808000,42.61349918000
