Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
SSD,South Sudan,SSDs005225,Ajuong Thok,Hakima PHCC HP,SSD-SSDs005225-000015,AJHakima HP,9.96985,30.2722,,active,,,Temesgen Endale,30/09/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,South Sudan,SSDs005225,Ajuong Thok,Bakee school HP,SSD-SSDs005225-000016,AJBakee sc. HP,9.98081,30.28557,,active,,,Temesgen Endale,30/09/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,South Sudan,SSDs005225,Ajuong Thok,Block_57_HP,SSD-SSDs005225-000017,AJBlock_57_HP,9.98322,30.27966,,active,,,Temesgen Endale,30/09/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,South Sudan,SSDs005225,Ajuong Thok,Block_60_HP,SSD-SSDs005225-000018,AJBlock_60_HP,9.98505,30.2861,,active,,,Temesgen Endale,30/09/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Baldugu,SSD-SSDs004119-001,Unknown,9.97444,33.73634,,active,,,,,no,22,14,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,6,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Surkum water pump,SSD-SSDs004119-002,Unknown,9.98858,33.74223,,active,,,,,no,35,18,electrical_pump,Grundfos SP 8A - 12,,2.2,grid_generator,,,5,pvc,,,,fractured_rock,10,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Mayak,SSD-SSDs004119-003,Unknown,9.98333,33.74301,,active,,,,,no,,18,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,4.5,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,New Belila,SSD-SSDs004119-004,Unknown,9.98695,33.74804,,active,,,,,no,28,14,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,7.5,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Air Strip,SSD-SSDs004119-005,Unknown,9.97373,33.74892,,active,,,,,no,26,14,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,6,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Bellatuma,SSD-SSDs004119-006,Unknown,9.99448,33.75227,,active,,,,,no,50,35,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,2.8,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Bee,SSD-SSDs004119-007,Unknown,9.97727,33.75499,,active,,,,,no,,25,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,7,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Soda,SSD-SSDs004119-008,Unknown,9.98031,33.75765,,active,,,,,no,30,15,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,7.5,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Penamayo  1,SSD-SSDs004119-009,Unknown,9.99395,33.76046,,active,,,,,no,34,14,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,7.2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Challi 1,SSD-SSDs004119-010,Unknown,9.9875,33.76182,,active,,,,,no,,18,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,6.5,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Jindi,SSD-SSDs004119-011,Unknown,9.97904,33.76192,,active,,,,,no,28,15,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,2.5,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Pudum 1,SSD-SSDs004119-012,Unknown,9.98469,33.76572,,active,,,,,no,25,14,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,5,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Samari  4,SSD-SSDs004119-013,Unknown,9.99486,33.76636,,active,,,,,no,40,21,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,8,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,New Jindi,SSD-SSDs004119-014,Unknown,9.97995,33.76646,,active,,,,,no,40,18,electrical_pump,Grundfos SQ 5-70,,1.85,grid_generator,,,5,pvc,,,,fractured_rock,7,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Pudum 2,SSD-SSDs004119-015,Unknown,9.98753,33.76715,,active,,,,,no,45,28,electrical_pump,Grundfos SQ 5-70,,1.85,grid_generator,,,4,pvc,,,,fractured_rock,6.6,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Ingasina,SSD-SSDs004119-016,Unknown,9.99308333,33.73730556,,active,,,,,no,60,28,electrical_pump,Grundfos SQ 5-70,,1.85,generator,,,4,pvc,,,,fractured_rock,6.8,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Belila,SSD-SSDs004119-017,Unknown,9.9915,33.74641667,,active,,,,,no,40,20,electrical_pump,Grundfos SP8 - 50,,7.5,generator,,,4,pvc,,,,fractured_rock,18,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Jumjum/Wadaga HP,SSD-SSDs004119-018,Unknown,9.98725,33.73693,,active,,,,,no,,18,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Ingassana HP,SSD-SSDs004119-019,Unknown,9.99267,33.74149,,active,,,,,no,,18,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Tongo HP,SSD-SSDs004119-020,Unknown,9.99867,33.74857,,active,,,,,no,,18,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Zeriba HP,SSD-SSDs004119-021,Unknown,9.98034,33.74902,,active,,,,,no,,20,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Nuba HP,SSD-SSDs004119-022,Unknown,9.97109,33.75082,,active,,,,,no,,20,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Zeriba HP,SSD-SSDs004119-023,Unknown,9.97821,33.75189,,active,,,,,no,,18,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Bee HP,SSD-SSDs004119-024,Unknown,9.97845,33.75397,,active,,,,,no,,20,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Chali 1 HP,SSD-SSDs004119-025,Unknown,9.98492,33.7562,,active,,,,,no,,18,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Jindi way station HP,SSD-SSDs004119-026,Unknown,9.97826,33.75806,,active,,,,,no,,20,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Jindi HP,SSD-SSDs004119-027,Unknown,9.97763,33.75837,,active,,,,,no,,20,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Chali 2 HP,SSD-SSDs004119-028,Unknown,9.98753,33.75839,,active,,,,,no,,20,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Samari HP,SSD-SSDs004119-029,Unknown,9.99014,33.76415,,active,,,,,no,,18,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004119,Doro,Samari HP,SSD-SSDs004119-030,Unknown,9.99158,33.76602,,active,,,,,no,,20,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,BH5,SSD-SSDs004467-001,Unknown,9.98255556,33.59811111,,active,,,,,no,,20,electrical_pump,Grundfos,,4,generator,,,4,pvc,,,,fractured_rock,9,,,,,,10,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,BH29,SSD-SSDs004467-002,Unknown,9.98933333,33.59969444,438,active,,,,,no,,20,electrical_pump,Grundfos,,4,grid_generator,,,4,pvc,,,,fractured_rock,10,,,,,,10,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,BH9,SSD-SSDs004467-003,Unknown,9.98797222,33.59983333,437,active,,,,,no,,20,electrical_pump,Grundfos,,4,generator,,,4,pvc,,,,fractured_rock,9,,,,,,10,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,BH2,SSD-SSDs004467-004,Unknown,9.97922222,33.60969444,,active,,,,,no,,20,electrical_pump,Grundfos,,4,generator,,,4,pvc,,,,fractured_rock,10,,,,,,10,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,BH3,SSD-SSDs004467-005,Unknown,9.97930556,33.60980556,,active,,,,,no,,18,electrical_pump,Grundfos,,4,grid_generator,,,4,pvc,,,,fractured_rock,10,,,,,,10,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,BH22,SSD-SSDs004467-006,Unknown,9.97958333,33.61680556,,active,,,,,no,,20,electrical_pump,Grundfos,,4,grid_generator,,,4,pvc,,,,fractured_rock,10,,,,,,10,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,HP12,SSD-SSDs004467-007,Unknown,9.98733333,33.59641667,,active,,,,,no,,23,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,HP8,SSD-SSDs004467-008,Unknown,9.99191667,33.59777778,,active,,,,,no,,23,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,HP7,SSD-SSDs004467-009,Unknown,9.98108333,33.5995,,active,,,,,no,,23,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,HP14,SSD-SSDs004467-010,Unknown,9.98041667,33.60191667,,active,,,,,no,,23,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,HP23,SSD-SSDs004467-011,Unknown,9.984,33.60280556,,active,,,,,no,,23,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,HP2,SSD-SSDs004467-012,Unknown,9.98041667,33.60516667,,active,,,,,no,,23,hand_pump,India MarkII,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
SSD,South Sudan,SSDs004467,Gendrassa,BHP24,SSD-SSDs004467-013,Unknown,9.98194444,33.60711111,,active,,,,,no,,23,hand_pump,Blue pump,,,,,,4,pvc,,,,fractured_rock,2,,,,,,12,,,,2.5,,,,,,,,,,,,,
