Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-048,Unknown,3.02829,31.40662,662,active,,,,,no,,,hand_pump,,,,,,,,,,,,,0.8,,,,,,12,26/11/2016,325,,,,,,,,,,,,,,,"Very old BH, located on the slope to the big valley of the river Nile, thick red soil (used for brick making), fine sandy/silty lateritic soil?"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-049,Unknown,3.13245,31.16344,792,,,,,,no,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drilled 10 m next to a very small valley, but located in the high zone between two major catchments so location not ideal. First Water Strike was more damp than water"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-050,Unknown,3.1492,31.17367,801,,,,,,no,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drilled along the new road, but far away from any valley, location is too high and too far away from water, located on a water divide (dry)"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-051,Unknown,3.11875,31.17504,787,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-052,Unknown,3.10857,31.20212,724,,,,,,no,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-053,Unknown,3.17583,31.32749,657,inactive,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Repaired by DED 19/05/2008, but reported not working for 2 years"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-054,Unknown,3.18008,31.32122,657,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,12/12/2016,478,,,,,,,,,,,,,,,Renovated by DED 30/04/2009. Pump kept locked at night
UGA,Uganda,UGAs990099,Rhino Camp,DWD42992,UGA-UGAs990099-056,Unknown,3.16425,31.34508,636,inactive,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs990099,Rhino Camp,DWD10308,UGA-UGAs990099-057,Unknown,3.16486,31.35409,628,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,12/12/2016,270,,,,,,,,,,,,,,,Rehab by IAS. Date on slab 02/10/2016
UGA,Uganda,UGAs990099,Rhino Camp,DWD19774/DCL2618,UGA-UGAs990099-058,Unknown,3.17064,31.35753,642,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,12/12/2016,402,,,,,,,,,,,,,,,
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-059,Unknown,3.17461,31.35219,639,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,12/12/2016,317,,,,,,,,,,,,,,,Rehab by IAS. Date on slab 01/10/2016
UGA,Uganda,UGAs990099,Rhino Camp,DWD51711,UGA-UGAs990099-060,Unknown,3.17342,31.35013,635,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,12/12/2016,394,,,,,,,,,,,,,,,
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-061,Unknown,3.12994,31.34815,655,inactive,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No info on slab
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-062,Unknown,3.13074,31.34867,655,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,12/12/2016,571,,,,,,,,,,,,,,,Rehab by Oxfam?
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-063,Unknown,3.13306,31.35631,646,active,,,,,no,,,electrical_pump,,,,solar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Formerly handpump equipped. Water goes to Odobu School, tank, tapstands"
UGA,Uganda,UGAs990099,Rhino Camp,,UGA-UGAs990099-064,Unknown,3.13628,31.3628,645,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,12/12/2016,587,,,,,,,,,,,,,,,"Rehab by Oxfam, dated 22/03/2004"
UGA,Uganda,UGAs990099,Rhino Camp,DWD43981,UGA-UGAs990099-065,Unknown,3.11215,31.18109,762,active,,,,,no,,,hand_pump,India type,,,,,,,,,,,,,,,,,,,12/12/2016,606,,,,,,,,,,,,,,,Dated  04/10/2014
UGA,Uganda,UGAs004468,Rwamwanja,DWD  45374,UGA-UGAs004468-000001,DWD  45374-Mahega B,0.33293664,30.64583913,,active,1/1/2015,no,Brenda Brouwer,4/12/2019,no,63,18,hand_pump,,30,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD  59750,UGA-UGAs004468-000002,DWD  59750-Mahega A3,0.29846656,30.71303112,,active,1/1/2016,no,Brenda Brouwer,4/12/2019,no,73.3,26.41,hand_pump,,42,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 35947,UGA-UGAs004468-000003,DWD 35947-,0.335278,30.66611103,,active,1/1/2014,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 37350,UGA-UGAs004468-000004,Mahani B-Mahani B,0.28074207,30.6919596,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,96,12.63,hand_pump,,45,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 37351,UGA-UGAs004468-000005,Nkoma B-Baraka B,0.31695533,30.64514245,,active,1/8/2012,no,Brenda Brouwer,4/12/2019,no,90,28.88,hand_pump,,42,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 37352,UGA-UGAs004468-000006,Kaihora A-Kaihora,0.32256645,30.66952903,,active,1/2/2013,no,Brenda Brouwer,4/12/2019,no,42,21.47,hand_pump,,36,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 37353,UGA-UGAs004468-000007,Kyempango B-Kyempango B,0.27861115,30.69361108,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,96,29.6,hand_pump,,36,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 37354,UGA-UGAs004468-000008,kyemapango A-Kyempango A3,0.29285282,30.69615959,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,51,12.5,hand_pump,,30,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 37355,UGA-UGAs004468-000009,Kyempango C-Kyempango C,0.28471484,30.67716962,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,54,23.93,hand_pump,,30,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38198,UGA-UGAs004468-000010,Buguta  A-Buguta,0.35744912,30.68361845,,active,1/11/2012,no,Brenda Brouwer,4/12/2019,no,48,18.02,hand_pump,,30,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38199,UGA-UGAs004468-000011,Mahani A-Mahani A (formerly Baguta),0.35209428,30.67070728,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,42,9.3,hand_pump,,24,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38200,UGA-UGAs004468-000012,Mahani A-Mahani A,0.3462232,30.6754409,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,45,11.62,hand_pump,,27,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38201,UGA-UGAs004468-000013,Mahani B-Mahani B,0.33403322,30.68771879,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,51,12.88,hand_pump,,33,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38202,UGA-UGAs004468-000014,Kaihora A-Nyesisi - St. Micheal,0.31661639,30.68116772,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,45,16,hand_pump,,27,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38203,UGA-UGAs004468-000015,Wijagahe-Wijagahe (Formerly Buguta B),0.34238965,30.69871679,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,51,13,hand_pump,,24,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38209,UGA-UGAs004468-000016,kyemapango A-Kalambo (Kyempango A,0.30960841,30.69223201,,active,1/10/2012,no,Brenda Brouwer,4/12/2019,no,49,34.9,electrical_pump,,40,,solar_generator,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38210,UGA-UGAs004468-000017,kyemapango A-Kyempango A4,0.27314086,30.70369734,,active,1/10/2012,no,Brenda Brouwer,4/12/2019,no,45,30.44,hand_pump,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38211,UGA-UGAs004468-000018,Kyempango C-Kyempango C (Kabelebele?),0.29993189,30.65338915,,active,1/10/2012,no,Brenda Brouwer,4/12/2019,no,48,18.63,hand_pump,,40,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38213,UGA-UGAs004468-000019,Kyempango B-Kyempango B,0.29194445,30.68111112,,active,1/10/2012,no,Brenda Brouwer,4/12/2019,no,52,26.86,electrical_pump,,33,,solar_generator,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38630,UGA-UGAs004468-000020,Mikole-Mikole,0.32229765,30.63313603,,active,1/11/2012,no,Brenda Brouwer,4/12/2019,no,,9.6,hand_pump,,54,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38631,UGA-UGAs004468-000021,Ntenungi C-Ntenungi C,0.33444448,30.69166664,,active,1/12/2012,no,Brenda Brouwer,4/12/2019,no,76.1,27.65,hand_pump,,36,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38632,UGA-UGAs004468-000022,Kyempango C-Kyempango C,0.26666664,30.68333337,,active,1/11/2012,no,Brenda Brouwer,4/12/2019,no,90.14,29.64,electrical_pump,,54,,solar_generator,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38633,UGA-UGAs004468-000023,Nkoma  C-Majengo (Nkoma III),0.31851379,30.65707557,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,80.76,12.45,hand_pump,,48,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38634,UGA-UGAs004468-000024,Nkoma B-Baraka B,0.30549518,30.64640209,,active,1/12/2012,no,Brenda Brouwer,4/12/2019,no,57.54,5.68,hand_pump,,18,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38635,UGA-UGAs004468-000025,Ntenungi A-Ntenunji I,0.30035938,30.66552012,,active,1/12/2012,no,Brenda Brouwer,4/12/2019,no,99.36,27.65,hand_pump,,75,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38946,UGA-UGAs004468-000026,Base camp I-Katindo -  Katalyeba,0.34166669,30.66138886,,active,1/9/2013,no,Brenda Brouwer,4/12/2019,no,60,10.26,hand_pump,,33,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38947,UGA-UGAs004468-000027,#NAME?,0.29066206,30.65505226,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,54,15.11,hand_pump,,24,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38948,UGA-UGAs004468-000028,Kyempango C-Kyempango C,0.26748959,30.69217764,,active,1/9/2012,no,Brenda Brouwer,4/12/2019,no,54,14.72,hand_pump,,27,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38949,UGA-UGAs004468-000029,Base camp I-Katindi B - Katalyeba,0.34194443,30.66083333,,active,1/12/2013,no,Brenda Brouwer,4/12/2019,no,84,14.94,hand_pump,,48,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38977,UGA-UGAs004468-000030,Base camp IV-Katindo,0.33024389,30.67316392,,active,13/09/2013,no,Brenda Brouwer,4/12/2019,no,42,1.57,hand_pump,,15,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38978,UGA-UGAs004468-000031,Kaihora D-Kalambo,0.31840608,30.69228396,,active,,yes,Brenda Brouwer,4/12/2019,no,42,9.08,hand_pump,,27,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38981,UGA-UGAs004468-000032,Kaihora C-Kaihora C,0.2591534,30.689629,,active,1/2/2013,no,Brenda Brouwer,4/12/2019,no,42,7.33,hand_pump,,27,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38982,UGA-UGAs004468-000033,Kyempango C-Kyempango C,0.28833335,30.70305556,,active,1/2/2013,no,Brenda Brouwer,4/12/2019,no,45,24.41,hand_pump,,33,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 38987,UGA-UGAs004468-000034,Kaihora B-Kaihora B,0.31666666,30.68083331,,active,1/2/2013,no,Brenda Brouwer,4/12/2019,no,45,17.9,electrical_pump,,33,,solar_generator,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 39070,UGA-UGAs004468-000035,Kyempango C-Kyempango C,0.26223796,30.68552482,,active,1/10/2012,no,Brenda Brouwer,4/12/2019,no,43,17.5,hand_pump,,36,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 39071,UGA-UGAs004468-000036,Mahani B-Mahani B - Kachanga,0.3455963,30.68465401,,active,1/11/2012,no,Brenda Brouwer,4/12/2019,no,46,4.4,hand_pump,,27,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 39072,UGA-UGAs004468-000037,kyemapango A-Kyempango A3,0.29387956,30.69083452,,active,1/10/2012,no,Brenda Brouwer,4/12/2019,no,52,26.8,hand_pump,,45,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 39073,UGA-UGAs004468-000038,Kyempango B-Kyempango B,0.30666664,30.70138893,,active,1/10/2012,no,Brenda Brouwer,4/12/2019,no,61,35.45,hand_pump,,39,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 39074,UGA-UGAs004468-000039,Kyempango C-Kyempango C2,0.26197828,30.70378023,,active,1/10/2012,no,Brenda Brouwer,4/12/2019,no,43,20.21,hand_pump,,30,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 39240,UGA-UGAs004468-000040,Ntenungi C-kikurura (nyabongo Farm),0.2458333,30.68249996,,active,1/12/2012,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 39241,UGA-UGAs004468-000041,Ntenungi C-Kikurura,0.28583445,30.65303291,,active,1/2/2013,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 39242,UGA-UGAs004468-000042,Wijagahe-Wejagahe,0.36166667,30.6783333,,active,1/12/2012,no,Brenda Brouwer,4/12/2019,no,,9,hand_pump,,40,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 39243,UGA-UGAs004468-000043,Nkoma A-Rwamwanja SS,0.33000005,30.64666663,,active,1/12/2012,no,Brenda Brouwer,4/12/2019,no,,14,electrical_pump,,35,,solar_generator,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 42276,UGA-UGAs004468-000044,Base camp II-Rwamwanja H/C - community BH,0.34107712,30.65073089,,active,1/1/2013,no,Brenda Brouwer,4/12/2019,no,,15.2,hand_pump,,30,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 42561,UGA-UGAs004468-000045,DWD 42561-Kyempango BIII,0.27587462,30.68551327,,active,1/1/2013,no,Brenda Brouwer,4/12/2019,no,65,24.2,hand_pump,,45,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 42578,UGA-UGAs004468-000046,DWD 42578-Kaihora D,0.33402127,30.66034046,,active,1/1/2013,no,Brenda Brouwer,4/12/2019,no,60,9,hand_pump,,31,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45003,UGA-UGAs004468-000047,DWD 45003-Mahgea,0.31188936,30.70535069,,active,1/1/2015,no,Brenda Brouwer,4/12/2019,no,55,10,hand_pump,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45089,UGA-UGAs004468-000048,kyemapango A-Kyempango A1,0.29775521,30.6919831,,active,1/2/2015,no,Brenda Brouwer,4/12/2019,no,,12,hand_pump,,30,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45090,UGA-UGAs004468-000049,Kikurura B-kikurura,0.26444443,30.70055557,,active,1/2/2015,no,Brenda Brouwer,4/12/2019,no,50.61,12,hand_pump,,36,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45322,UGA-UGAs004468-000050,base camp III-Base camp III,0.35416666,30.69083335,,active,1/12/2014,no,Brenda Brouwer,4/12/2019,no,45,13.09,hand_pump,,27,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45323,UGA-UGAs004468-000051,Ntenungi C-Ntenungi CII,0.27433788,30.67184688,,active,1/11/2014,no,Brenda Brouwer,4/12/2019,no,54,29.38,hand_pump,,39,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45324,UGA-UGAs004468-000052,Nkoma A-Nkoma A,0.32639512,30.64391911,,active,1/12/2014,no,Brenda Brouwer,4/12/2019,no,90,4.09,hand_pump,,45,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45325,UGA-UGAs004468-000053,Ntenungi A-Ntenungi A,0.27083335,30.67611115,,active,1/11/2014,no,Brenda Brouwer,4/12/2019,no,48,25.33,hand_pump,,33,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45326,UGA-UGAs004468-000054,Ntenungi C-Ntenungi CI,0.26750004,30.67583333,,active,1/11/2014,no,Brenda Brouwer,4/12/2019,no,54,26.39,hand_pump,,39,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45328,UGA-UGAs004468-000055,Mikole-Mikole,0.32312307,30.63742789,,active,1/11/2014,no,Brenda Brouwer,4/12/2019,no,54,10.7,hand_pump,,33,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45373,UGA-UGAs004468-000056,DWD 45373-Mahega A,0.33159048,30.64518396,,active,1/1/2015,no,Brenda Brouwer,4/12/2019,no,60,14.6,hand_pump,,36,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45379,UGA-UGAs004468-000057,DWD 45379-Mahega,0.31882561,30.6608109,,active,1/1/2015,no,Brenda Brouwer,4/12/2019,no,45,17.42,hand_pump,,25,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs004468,Rwamwanja,DWD 45380,UGA-UGAs004468-000058,DWD 45380-Mahega C,0.33436897,30.65898449,,active,1/1/2015,no,Brenda Brouwer,4/12/2019,no,45,17.36,hand_pump,,25,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
